1,0.036812
2,0.035802
3,0.034846
4,0.033939
5,0.033079
6,0.032264
7,0.031490
8,0.030756
9,0.030059
10,0.029397
11,0.028769
12,0.028172
13,0.027604
14,0.027065
15,0.026552
16,0.026063
17,0.025599
18,0.025156
19,0.024735
20,0.024333
21,0.023950
22,0.023585
23,0.023236
24,0.022903
25,0.022586
26,0.022282
27,0.021991
28,0.021714
29,0.021448
30,0.021193
31,0.020949
32,0.020715
33,0.020490
34,0.020275
35,0.020068
36,0.019869
37,0.019678
38,0.019493
39,0.019316
40,0.019145
41,0.018980
42,0.018821
43,0.018668
44,0.018519
45,0.018376
46,0.018237
47,0.018103
48,0.017972
49,0.017846
50,0.017724
51,0.017605
52,0.017489
53,0.017377
54,0.017268
55,0.017161
56,0.017058
57,0.016957
58,0.016858
59,0.016762
60,0.016668
61,0.016576
62,0.016486
63,0.016399
64,0.016313
65,0.016228
66,0.016146
67,0.016065
68,0.015986
69,0.015908
70,0.015831
71,0.015756
72,0.015682
73,0.015609
74,0.015538
75,0.015468
76,0.015398
77,0.015330
78,0.015263
79,0.015196
80,0.015131
81,0.015067
82,0.015003
83,0.014940
84,0.014878
85,0.014817
86,0.014756
87,0.014696
88,0.014637
89,0.014578
90,0.014520
91,0.014463
92,0.014406
93,0.014350
94,0.014295
95,0.014240
96,0.014185
97,0.014131
98,0.014078
99,0.014025
100,0.013972
101,0.013920
102,0.013869
103,0.013818
104,0.013767
105,0.013717
106,0.013667
107,0.013617
108,0.013568
109,0.013519
110,0.013471
111,0.013423
112,0.013375
113,0.013328
114,0.013281
115,0.013235
116,0.013189
117,0.013143
118,0.013097
119,0.013052
120,0.013007
121,0.012962
122,0.012918
123,0.012874
124,0.012830
125,0.012787
126,0.012744
127,0.012701
128,0.012658
129,0.012616
130,0.012574
131,0.012532
132,0.012491
133,0.012450
134,0.012409
135,0.012368
136,0.012328
137,0.012287
138,0.012248
139,0.012208
140,0.012168
141,0.012129
142,0.012090
143,0.012052
144,0.012013
145,0.011975
146,0.011937
147,0.011899
148,0.011862
149,0.011824
150,0.011787
151,0.011751
152,0.011714
153,0.011678
154,0.011641
155,0.011605
156,0.011570
157,0.011534
158,0.011499
159,0.011464
160,0.011429
161,0.011394
162,0.011360
163,0.011325
164,0.011291
165,0.011257
166,0.011224
167,0.011190
168,0.011157
169,0.011124
170,0.011091
171,0.011058
172,0.011026
173,0.010993
174,0.010961
175,0.010929
176,0.010897
177,0.010866
178,0.010835
179,0.010803
180,0.010772
181,0.010741
182,0.010711
183,0.010680
184,0.010650
185,0.010620
186,0.010590
187,0.010560
188,0.010530
189,0.010501
190,0.010472
191,0.010443
192,0.010414
193,0.010385
194,0.010356
195,0.010328
196,0.010300
197,0.010272
198,0.010244
199,0.010216
200,0.010188
201,0.010161
202,0.010133
203,0.010106
204,0.010079
205,0.010052
206,0.010026
207,0.009999
